GI_21729887-A,GI_13787188-A,GI_40254432-S,GI_42659113-S,GI_19923309-S,GI_6006027-S,GI_4757909-S,GI_21389588-S,GI_5453687-S,GI_16936521-S,GI_34328938-A,GI_25777740-S,GI_22027631-I,GI_37550393-S,GI_39725953-S,GI_31982893-S,GI_7662281-S,GI_34106709-A,GI_23346417-S,GI_23312375-A,GI_22095374-S,GI_38455386-S,GI_21361309-S,GI_5803118-S,GI_38788154-I,GI_5803174-S,GI_42403584-A,GI_31442419-S,GI_20336241-S,GI_25952086-S,GI_40806213-S,GI_21362109-S,GI_42734372-S,GI_13787214-I,GI_33598967-S,GI_31342420-S,GI_10518505-A,GI_21359847-S,GI_40538800-S,GI_19923751-S,GI_28916697-S,GI_18379345-S,GI_30410789-A,GI_24308026-S,GI_37540466-S,GI_37540257-S,GI_19311005-S,GI_18677732-S,GI_39995097-S,GI_31742495-S,GI_7706352-S,GI_6382080-S,GI_31621308-S,GI_21327704-A,GI_8923931-S,GI_22749412-S,GI_23503316-S,GI_24308361-S,GI_37574699-S,GI_42657580-S,GI_20070311-S,GI_16306551-S,GI_42658518-S,GI_23312363-A,GI_39725713-S,GI_20547782-S,GI_17402885-I,GI_34303921-S,GI_34577117-S,GI_37546824-S,GI_25952130-S,GI_27735148-S,GI_7705613-S,GI_37537553-S,GI_19923454-S,GI_37541815-S,GI_33239448-S,GI_31317289-A,GI_13899226-S,GI_24308154-S,GI_40255263-S,GI_42658506-S,GI_22748764-S,GI_38455407-S,GI_24308234-S,GI_4557806-S,GI_4502100-S,GI_4757861-S,GI_39725653-S,GI_27735120-S,GI_4505730-S,GI_7662287-S,GI_7706670-S,GI_32130535-S,GI_27475984-S,GI_37549246-S,GI_16950598-S,GI_21618332-S,GI_22035675-S,GI_31543291-S,GI_17738313-S,GI_31083027-S,GI_41393562-I,GI_6996017-S,GI_19923880-S,GI_5730054-S,GI_31542758-S,GI_18152778-S,GI_38348409-S,GI_14149980-S,GI_20531764-S,GI_42661202-S,GI_7705784-S,GI_45120095-S,GI_14249537-S,GI_24308441-S,GI_8923558-S,GI_40385863-S,GI_28872764-A,GI_22749254-S,GI_7710156-A,GI_4557248-S,GI_31377716-S,GI_6005992-I,GI_17999533-S,GI_42660513-S,GI_31317285-A,GI_24308052-S,GI_14589915-I,GI_34147373-S,GI_33942071-S,GI_27532983-A,GI_14249127-S,GI_31377808-S,GI_17402894-A,GI_14149858-S,GI_20127565-S,GI_34222316-S,GI_21536290-S,GI_22749340-S,GI_5803014-S,GI_31543612-S,GI_4585642-S,GI_19923535-S,GI_40255112-S,GI_19923938-S,GI_28872758-A,GI_24431943-S,GI_7661567-S,GI_30474869-I,GI_11184225-S,GI_34328935-S,GI_40316923-I,GI_5922012-S,GI_22208956-S,GI_17978465-S,GI_7706676-S,GI_13518031-S,GI_32528302-S,GI_21389432-S,GI_23397461-S,GI_4503064-S,GI_21700762-S,GI_24307912-S,GI_14150026-S,GI_33186924-S,GI_37541570-S,GI_18765691-S,GI_38201613-A,GI_40217816-S,GI_24308335-S,GI_40538791-S,GI_14149729-S,GI_7661807-S,GI_39777591-S,GI_34147355-S,GI_32129213-S,GI_31343332-S,GI_21389570-S,GI_29740938-S,GI_45446748-S,GI_20336215-A,GI_40018630-A,GI_30795214-A,GI_41349438-I,GI_31341135-S,GI_39995085-S,GI_31317226-S,GI_20127497-S,GI_34222111-S,GI_5032026-S,GI_34222302-S,GI_29570789-I,GI_34222347-S,GI_32698981-S,GI_42741658-S,GI_42657464-S,GI_31542979-S,GI_21614543-S,GI_22095354-S,Classes
-0.465484,-0.640102,-1.230256,-1.027789,-0.462803,0.158587,-1.926906,0.163872,-1.079805,-0.282016,-0.351307,-0.271653,-0.634038,-0.612931,-0.541963,-0.395391,-0.50217,-0.466614,-0.667433,-0.441975,-0.36413,-0.220796,-0.318439,0.546141,-1.345189,0.734468,-0.68576,0.693818,0.056939,-0.002926,-1.675899,-0.67023,-0.39454,-0.356843,-0.516529,-0.511066,-0.466398,0.195872,-0.845295,-0.027299,-0.220747,-0.427752,-1.39686,-0.05201,-0.511963,-0.596506,-0.887017,-0.448069,0.049682,-0.087424,-0.368989,-0.07209,-0.353594,-0.162378,-0.05404,-0.127543,-0.06201,-0.541726,-0.111147,-0.582223,-0.297745,0.500512,-0.436795,-0.749127,0.420812,-0.701306,-0.409724,-0.53211,-0.357215,-0.609815,-0.545777,0.014795,-0.509999,0.050301,-0.05631,0.211026,-0.59079,-0.05873,-0.342659,-0.01901,-0.54072,-0.199668,-0.444189,-0.801603,-0.324913,0.251749,-0.213562,-0.148468,1.076171,-0.240729,-0.451406,-0.506873,0.29645,0.081704,-0.699898,-1.009259,-1.067878,-0.527985,-0.518155,0.311815,-0.29348,-0.244968,0.381095,0.285643,-0.54081,-0.606651,-0.020232,-0.604748,-0.836439,0.492326,-0.446295,-0.339284,-0.312664,0.980378,0.62593,-1.112916,-0.25784,-0.434087,-0.644497,0.02997,0.636332,0.720083,-0.620883,-0.674897,-0.443248,-0.318335,-0.369192,0.17984,-0.26472,-0.447937,0.034149,-0.661571,-0.380861,-0.565965,-1.191622,0.012614,-0.17072,-0.920853,1.039295,0.282125,-0.589705,-0.68789,0.429234,-0.132282,-2.071335,-0.293054,-0.410208,-1.374065,-0.543943,0.162448,0.294056,-0.195694,-0.1626,0.007749,-0.019181,-0.078127,1.067792,0.18307,-0.263081,-0.06801,-0.04312,-0.966107,0.378432,0.519707,-0.650242,-0.438688,0.150649,0.096893,0.019152,-0.328494,-0.667251,-0.280485,-0.109705,-0.927339,0.02581,0.143757,-0.544892,-0.77506,0.726854,-0.860801,0.846853,-0.804766,-0.471648,0.100865,0.699874,0.216468,0.189256,-0.549108,0.106457,-1.469352,-0.38632,0.036153,-0.541848,-0.855085,-0.012316,-0.080234,-0.410371,0.504751,-1.449278,0.043176,2
-0.242692,-0.065794,0.427331,0.199686,-0.046209,-0.078583,-1.04974,0.153318,-0.625361,-0.470198,-0.417086,-0.351228,-1.37151,-0.051969,0.003186,-0.347466,-0.635212,0.601506,0.03462,0.303857,-0.150221,0.414514,0.025345,-0.075548,-0.047658,1.71327,-0.821017,1.55572,-0.317558,-0.630996,-0.705387,-0.452548,-0.310044,-0.081936,-0.993594,-0.368988,-0.361353,-0.168033,-0.081252,-0.027299,-0.471353,-0.100285,-0.062885,0.085447,-0.41889,-0.038066,-0.685199,-0.628548,-0.872266,0.398662,-0.040115,-0.809903,-0.0516,0.151617,-0.05404,0.723164,0.813669,0.806059,-0.547101,-0.963554,-0.578542,0.975833,0.106401,-0.01158,0.194794,-0.040883,-1.28873,-0.134089,-0.733774,-0.215842,-0.022231,-0.142527,-0.068102,-0.068375,0.235547,0.882358,-0.122827,-0.065321,-1.450507,0.402765,-1.347873,-0.0191,1.019721,-0.270742,-0.601067,0.372428,-0.911251,-0.079506,1.347035,-0.19788,0.169627,-0.119335,0.086404,0.17345,-0.6163,-0.074016,-0.701206,-0.795797,-0.045534,0.269,-0.395298,0.654872,0.241293,0.795556,-0.553023,-1.445583,-1.479611,0.087487,-0.032617,-0.460679,-0.604072,-0.51544,0.10955,0.998465,0.649838,-0.096241,-0.206041,-0.094659,-0.92329,0.423019,0.393349,0.413915,-1.568442,-1.511326,-0.818029,-1.54481,-0.599787,0.35463,-0.709082,0.534438,0.096645,0.121158,-1.186176,-0.36562,-0.168294,-0.058077,-0.047831,-0.109261,1.242801,0.830089,0.135413,-0.538042,0.781271,-0.386053,-0.62482,-0.475065,0.534954,-0.125811,-0.044866,-0.505466,0.074879,0.258335,0.081866,0.304305,0.086366,0.16215,1.388591,0.351443,0.3115,0.215735,0.097865,-1.890723,0.281886,0.185401,-0.348837,-0.314025,0.148243,0.863855,-0.137974,-1.051418,-0.059442,0.831157,-0.303885,-1.134961,-0.461653,0.606747,0.296466,-1.654605,0.313362,-2.086032,0.259894,-0.935636,0.230622,-0.545688,0.273033,0.798173,1.372537,-1.52045,0.109365,-0.117823,-1.279272,-0.550586,-0.052364,-0.061387,0.342568,0.092341,0.356193,1.155127,1.285003,-0.624138,2
0.31661,-0.065794,0.325706,0.538616,-0.046209,-0.027127,-1.664689,0.646201,0.158135,0.233148,-0.0455,-0.43963,-1.178701,-0.051969,0.003186,-0.251443,-0.142989,-0.113602,0.03462,0.267079,0.408591,-0.745255,0.025345,0.428289,-1.43941,0.283438,-0.237593,0.149352,-0.427759,-0.047025,0.041489,-0.223221,0.045177,-0.048091,0.142719,0.209762,-0.041329,0.6642,-0.064027,-0.027299,-0.025441,-0.720642,-0.062885,-0.003332,-0.709073,-0.038066,0.071108,-0.579775,-0.699584,-0.452491,-0.040115,0.299158,-0.0516,-0.218239,-0.05404,-0.054308,0.02127,0.834081,-0.386826,-0.171808,-0.071975,0.387975,0.184344,-0.487237,0.352964,-0.884896,-0.089803,-0.134089,-0.65399,0.613135,0.155797,-0.826405,-0.068102,0.205522,0.086349,0.27626,-0.122827,0.056765,-0.523949,0.075724,-0.441745,0.41056,-0.046742,0.021455,-1.095439,-0.249203,0.122528,-0.283496,0.336314,-0.584982,-0.026541,-0.032281,-0.299009,0.425699,-0.368311,-0.129947,-0.077094,-0.534256,-0.045534,0.507653,-0.650478,-0.073544,0.297526,0.974336,-0.067701,-0.80126,-0.278183,0.428641,-0.448928,-0.425842,-0.893344,0.087609,-0.334094,0.612772,0.772552,-0.174323,-0.431614,0.540672,-0.093239,0.108154,0.746029,0.190022,-1.363815,-0.681831,-0.83625,-0.814332,-0.095559,-0.518787,0.006373,-0.155543,0.65668,-0.355949,-0.294966,0.272321,-0.060436,-0.087095,-0.711105,-0.109261,1.18873,-0.321325,-0.05412,-0.070081,-0.106215,0.417645,-0.855723,0.037908,-0.067558,-0.125811,-0.044866,0.696075,0.074879,-0.292493,-0.806344,0.523083,0.052841,0.877965,-0.152113,0.370778,-0.056558,0.328572,-0.275126,-1.323667,0.191964,0.138895,-0.049253,0.058416,0.609394,1.011206,-0.173822,-0.478871,-0.63833,-0.431374,-0.269216,-0.954445,-0.878408,-0.165746,0.339764,-1.487301,0.817666,-0.743615,0.316325,-0.199016,-0.112834,-0.014844,0.11169,0.549534,0.144657,-1.314041,0.548266,-1.145755,-0.805746,0.114288,-0.833409,-0.061387,0.64758,0.150473,0.609823,-0.517491,-0.591982,-0.716879,2
0.532248,-0.070631,0.99434,0.907911,0.018851,-0.934392,0.508775,-0.203212,0.522387,0.049871,-0.683297,-0.119448,0.366691,-0.244776,0.072401,0.386878,0.26094,-0.04244,-0.300859,0.083836,0.411175,-0.125896,-0.247408,0.358089,0.655449,0.291562,0.546423,-0.035601,0.23916,0.002328,1.053514,0.118757,0.616593,0.2334,0.548956,0.697573,-0.122223,-0.142915,-0.00002,-0.155823,-0.259834,0.258338,0.140105,0.206168,0.194,-0.499008,0.592716,0.016167,0.159332,-0.066293,-0.061997,0.36177,-0.142694,-0.811722,-0.819924,0.128502,0.13992,-0.225439,0.433095,-0.103052,0.085622,-0.025181,0.203911,-0.133006,0.086383,0.323457,0.597441,0.094501,0.168441,-0.186171,0.356938,-0.327904,-0.198163,0.285035,-0.075106,-0.657678,0.819945,0.220109,0.018025,-0.808116,0.573449,0.39109,-0.793657,0.416412,0.496587,-0.292144,-0.486431,0.215135,0.21601,0.105432,-0.07355,-0.104188,-0.596804,-0.480565,0.499291,0.517107,-0.178195,0.69166,-0.200251,-0.72144,0.25695,0.06878,-1.097246,-0.74453,-0.034906,0.823602,0.298907,-0.335752,0.197355,0.092378,0.602437,0.184593,-0.160513,-0.584001,0.137481,0.396798,-0.02791,0.43485,0.041003,-0.459724,0.194296,-0.157164,0.198785,0.598417,0.219549,0.138752,0.552143,-0.449044,0.21152,0.762701,0.097979,0.059209,0.545864,0.506988,-0.027732,-0.525688,-0.020461,0.313005,0.140148,-0.517517,-0.198424,-0.667118,0.028772,0.304789,0.844854,0.10366,-0.478481,0.261485,-0.533638,-0.743406,-0.666959,-0.446975,-0.365837,-0.551078,-0.095575,-0.813535,-0.304349,-0.164477,0.14889,0.152068,0.199423,1.287925,-0.505627,-0.44357,-0.237927,-0.058139,-0.371444,-0.191517,0.054035,0.387166,0.502852,-0.346807,0.042722,0.439477,-0.571977,-0.083138,0.098359,0.593509,0.151182,0.47105,-0.54265,0.243753,-0.045804,0.490023,-0.829844,0.088934,-0.209978,0.640963,-0.463877,0.806407,-0.075093,0.014049,-0.034092,-0.045003,-0.315499,-0.246317,0.477921,-0.061179,-2.365911,-0.01456,2
-0.187842,0.405725,0.423748,-0.042995,-0.047063,0.359721,1.257705,0.024127,0.180673,-0.087433,0.555012,0.080077,0.323443,0.14685,0.291958,-0.100862,-0.252799,-0.479623,0.113044,-0.09871,0.427461,0.586406,-0.119418,0.262183,0.91058,-1.058792,0.18544,0.152029,0.168297,-0.080593,0.719142,0.208057,0.227948,0.654877,0.378671,0.705733,0.167597,0.083312,0.22058,0.414462,0.547965,0.434125,0.507502,-0.217138,0.577842,0.306963,-0.115707,-0.118666,0.228518,-0.288551,0.342433,-0.173738,0.394166,-0.438813,-0.043566,0.128502,-0.110224,-0.598031,-0.350026,0.176573,0.522641,-0.561747,0.853671,0.209957,-0.10216,0.447708,0.604469,0.610888,0.64373,-0.048619,-0.801644,-0.256759,0.440054,-0.449287,0.270868,0.184254,-0.159345,0.07491,-0.119712,0.186178,0.616887,0.003368,-0.105215,0.06802,0.16566,0.108988,0.390409,0.384197,-0.620963,0.334505,0.334078,0.014005,-0.018269,-0.341638,0.060675,0.37166,0.36194,0.675935,0.312678,-0.424881,0.342728,-0.055751,-0.321728,-0.27277,0.544272,0.905345,0.351114,0.377187,0.265779,0.155022,0.563024,0.174284,-0.103836,-0.477971,-1.606975,0.234879,0.174489,0.094465,0.293795,0.302584,-0.413345,-0.974716,0.941633,0.477116,0.459,0.618046,0.263353,-0.236232,0.341103,0.581923,-0.084774,-0.123407,0.42921,-0.186526,0.458156,-0.123834,0.728143,0.483453,-0.354577,0.048629,0.284809,0.130286,-0.609215,0.34525,-0.048234,0.09696,0.113421,0.597116,0.243453,0.083092,0.772128,0.107283,0.131862,0.063628,0.164683,-0.787101,-0.994782,-1.216969,0.01154,-0.623076,0.109735,0.641621,-0.19607,-0.213645,0.244863,0.478019,-0.185743,-0.45504,0.255416,0.529219,0.112677,-0.226477,0.414796,0.553379,0.202022,-0.793031,-0.423765,0.67958,-0.533139,0.625803,-0.174629,0.177808,-0.62832,0.386729,-0.166063,0.153865,-0.235113,0.585958,-0.573126,0.946175,0.595537,-0.003647,0.036299,0.429742,0.121356,0.189344,-0.81741,0.063869,0.492939,0.607599,2
-0.127718,-0.244571,-0.393608,0.236291,0.133277,0.514695,-0.835864,-0.093978,0.328034,0.205033,1.326943,0.400464,0.165316,-0.10725,0.080578,-0.039639,-0.767952,0.841307,0.03462,0.144372,-0.230393,0.752901,0.060246,-1.34221,-0.606071,0.140146,-0.239694,-0.611328,0.956931,-0.442097,-0.423983,-0.623225,-0.46056,-0.385563,0.277125,-0.672222,-0.329204,0.222727,-0.367544,-0.027299,-0.025441,-0.092052,-0.062885,0.085447,-0.040387,-0.470245,-0.667086,0.707611,0.340152,0.47493,-0.040024,0.602081,0.192484,0.296497,-0.272795,0.247995,0.525154,0.483779,0.063719,-0.19716,-0.306896,0.088949,-0.02037,-0.203936,-0.628843,-0.403229,-0.089803,-0.670541,-0.26268,0.143663,-0.269056,0.272902,-0.543953,-0.140864,-0.777525,0.530663,-0.611102,-0.34048,0.641749,-0.001117,0.014178,-0.706201,0.275097,-0.114412,-0.032564,0.56997,-1.032783,0.194711,-0.449899,-0.020818,0.455878,-0.481601,0.07853,-0.101529,0.434078,-0.074016,-0.044624,0.097783,-0.045534,-0.126095,0.152119,0.95964,0.227491,-0.001746,0.086683,-0.05455,0.781914,0.061566,-0.097427,0.486903,-0.338833,0.18414,0.483024,0.75862,-0.914817,0.029811,0.443744,-0.08192,0.261726,0.098456,-0.275855,0.075851,0.209029,-0.550535,0.361776,0.092062,-0.657529,0.101706,0.331823,-0.552011,-0.459997,-0.098245,-0.402665,-0.691165,0.794888,0.186942,-0.295475,-0.642482,0.608413,0.70645,-0.424455,-0.485138,-1.0586,-0.23904,0.196395,-0.06409,-0.461868,-0.923569,0.052665,-0.649478,-0.184309,-0.195284,-0.568279,-0.834668,0.100532,0.589837,-0.102512,-0.318398,0.636217,0.084634,0.323529,-0.060387,-0.681602,-0.078519,0.393801,0.05647,-0.133342,-0.410036,0.370135,0.087637,-0.001712,0.151551,-0.086534,0.14556,0.060018,-0.063577,-0.244144,-0.204858,0.588985,-0.112928,1.008165,0.027071,-0.451472,-0.056958,0.078908,0.099763,-0.229768,0.806524,-0.538774,-0.711158,0.134002,-0.36463,0.458083,-0.311355,-0.12544,0.092341,0.315261,0.477721,1.528835,-0.401001,2
0.129226,-0.338007,0.13352,-0.150086,-0.144686,-0.531945,1.308025,0.1837,-0.161067,-0.056817,-0.500223,0.242536,0.204393,-0.102422,-0.157271,-0.348917,0.318929,-0.590728,0.035052,-0.041606,-0.233491,-0.48959,-0.105864,-0.084781,0.08952,-0.429523,0.217717,-0.610436,-0.116826,0.530684,0.908963,0.061985,0.205296,0.391099,-0.187485,0.303126,0.308952,-0.712593,0.035552,0.400575,-0.880631,-0.211356,0.128978,0.086274,-0.241302,0.08712,0.173663,-0.286577,-0.077041,-0.371141,0.628309,-0.457631,-0.342623,0.993196,0.079813,-0.441041,-0.310553,-0.785893,0.012865,0.012077,0.292061,-0.220564,-0.296259,0.180843,0.190614,0.252154,0.283517,-0.079699,0.019932,-0.494213,-0.29333,-0.095073,-0.224929,-0.129166,-0.262308,-0.345297,0.995343,-0.173304,-0.449845,0.635002,0.896096,0.3419,0.382599,0.183828,-0.260115,0.004151,1.331195,-0.243081,-0.662457,-0.215599,-0.034011,-0.21979,-0.534736,-0.438231,0.24737,0.076906,0.198392,0.490129,0.159755,-0.438444,0.282615,-0.097138,-0.267727,-0.121507,0.048774,0.182912,-0.014723,0.460046,-0.032726,-0.008572,0.083217,0.197486,-0.440304,-1.304545,-0.468645,0.188181,-0.384209,-0.053282,0.026442,-0.593704,-0.348826,-0.85251,-0.575631,0.363829,0.192797,0.022166,0.679986,0.538518,-0.076358,-0.306951,0.030788,-0.161347,0.171638,-0.187847,0.029934,-0.219855,-0.011353,-0.092764,0.078884,0.200467,-0.05326,-0.393058,-0.222619,0.293208,0.209408,0.229534,-0.134591,0.02101,0.153707,0.986829,0.557801,0.227635,0.553716,0.416235,0.532948,-0.955323,-0.496501,-0.042504,-0.411824,-0.77864,-0.033257,0.334282,-0.514578,-0.554445,-0.739234,0.49569,-0.112703,-0.294161,0.361701,-0.502211,0.348972,0.146093,-0.067943,0.219833,0.803826,-0.119244,0.040466,0.738639,-0.805371,0.149247,-0.980689,0.180818,-0.451675,-0.246845,-0.667716,-0.063114,-0.362694,-0.257015,-0.284029,0.641321,0.220001,-0.079862,0.295235,-0.199295,-1.121909,0.015017,0.038633,0.328525,1.13652,-0.302477,2
-0.134623,-0.065794,-0.15109,-0.19829,-0.046209,-0.027127,0.13374,0.024127,0.053637,-0.285527,-0.0455,0.303819,-0.10622,-0.051969,0.003186,-0.031616,-0.088804,-0.113602,0.363077,-0.176604,0.030238,0.087128,0.025345,0.899764,-0.047658,0.395742,-0.078933,0.27436,-0.035272,0.200757,-0.020341,0.527823,0.912922,-0.081936,-0.27426,-0.085996,-0.041329,0.083312,-0.064027,-0.027299,0.602413,-0.100285,-0.062885,0.085447,-0.040387,-0.038066,-0.060771,0.419174,-0.698639,0.093173,-0.040115,-0.067804,-0.0516,-0.07442,-0.35946,0.585864,-0.04224,0.135409,-0.047945,0.463589,-0.248065,0.029009,0.093638,-0.01158,0.047789,-0.081349,-0.089803,-0.134089,-0.065225,-0.040665,0.07634,-0.041858,-0.281045,0.050301,-0.386521,0.038405,-0.220124,-0.050977,-0.791871,-0.187961,-0.458096,0.092085,0.508514,-0.028573,-0.00997,0.073249,0.122528,-0.035677,0.697428,0.016462,-0.03587,-0.032281,0.536634,0.081704,0.27507,-0.074016,0.022293,-0.124585,-0.045534,0.452747,-0.013202,0.14881,1.313086,0.474547,0.00997,-0.469241,-1.023156,0.061566,-0.032617,0.22466,-0.473002,0.12981,1.210314,0.990661,0.490093,0.286871,-0.015422,-0.237871,0.491782,0.78966,0.061305,0.705111,-0.095853,-0.182108,-0.056956,0.224847,-0.042744,0.101706,-0.028594,-0.072968,0.464831,-0.05901,-0.054769,0.265459,-0.324192,0.48829,-0.041414,-0.501912,0.343765,0.443319,0.05384,0.407109,0.718683,-0.431951,-0.706607,-0.035862,0.452176,-0.125811,-0.183419,0.666687,0.089429,0.857926,-0.363863,0.500055,0.077042,1.129758,0.399577,0.20319,0.227859,0.215974,0.133446,-0.838088,0.284523,0.71487,-0.049253,0.058416,0.057695,0.38234,0.4233,-0.250039,-0.059442,0.167424,0.259235,-0.062972,0.19576,0.291845,-0.438391,-0.062623,0.421886,-0.374197,1.594791,0.281804,0.038617,-0.048945,0.639876,0.06291,0.093792,-0.152799,0.156827,-0.451543,-0.527583,0.318639,-0.052364,-0.26421,0.585251,0.092341,0.518595,-0.044346,-0.81241,-0.06533,2
-0.330741,-0.486529,-1.216838,-0.424014,-0.046209,-0.027127,-0.120697,0.573689,-0.986586,0.090205,-0.0455,-0.037405,-0.453961,-0.398238,-0.401513,0.045964,0.464381,-0.368327,0.03462,-0.984876,-0.205206,-0.115856,0.025345,-0.038346,-0.823011,-0.405774,0.119014,0.152029,-0.275963,-0.132166,-0.973775,-0.028436,0.385309,-0.463577,-0.466743,-0.784427,-0.088966,0.975196,-1.308924,0.20233,-0.025441,-0.100285,-0.062885,0.085447,-0.291042,-0.817838,-0.511535,-0.343541,-0.02589,-0.055579,-0.414001,-0.35661,-0.173861,-0.018961,-0.05404,0.304236,-0.4391,0.551036,0.684663,0.135107,-0.357749,0.34324,-0.02037,-0.01158,1.085018,-0.040883,-0.089803,-0.881839,-0.392232,-0.177517,0.676548,-0.041858,-0.068102,0.618182,-0.033874,0.038405,-0.122827,-0.050977,0.170498,0.075724,-0.130185,-0.050064,-0.046742,-0.009761,-0.64277,-0.343273,-0.443244,-0.074219,1.141337,-0.075348,-0.265721,-0.006097,0.028761,0.081704,-1.386013,-0.428712,-0.077094,-0.123142,-0.045534,-0.080484,0.166712,-0.351893,1.110937,-0.617549,0.139519,-0.398487,0.114124,0.182472,-0.032617,-0.547097,-0.696722,0.414057,0.309886,0.625889,1.101513,-0.70555,0.173245,0.042212,-0.093239,0.165054,0.218451,0.823414,-0.669489,-0.473363,-0.061034,-0.34351,-0.662355,0.101706,-0.5472,-0.072968,0.643915,0.137123,-0.49665,0.011249,-0.060436,0.641173,-0.670425,-0.109261,0.322929,0.565329,-0.292078,-0.070081,0.610411,-0.009008,-0.826333,-0.224993,-0.160727,-0.923011,-0.044866,0.811937,-0.260304,0.568257,0.081866,0.700347,0.146348,1.162329,0.286354,0.13013,-0.064366,0.780333,-0.513251,-0.247746,0.185949,0.18314,-0.049253,0.058416,0.628267,0.197743,0.563018,-0.640431,-0.801387,0.151551,-0.024463,0.158107,0.069581,0.229586,1.008694,-0.977673,1.203943,-0.556632,0.979607,-0.304802,0.230622,-0.022232,0.586369,0.890381,0.136315,-1.289366,0.234746,-0.742246,-0.063052,0.088887,-0.052364,-0.061387,0.726899,0.092341,0.796305,0.046868,1.803849,-0.387435,2
-0.269233,-0.309632,-0.15109,-0.891986,-0.512273,0.078111,-0.023143,0.024127,-0.255237,-0.145698,-0.0455,-0.037405,-0.066154,-0.051969,0.003186,-0.031616,0.625407,-0.113602,-0.004333,-0.176604,0.030238,0.913887,0.025345,0.469994,0.072904,1.392005,-0.096776,-0.203631,0.059819,-0.378328,-0.048446,-0.701013,-0.500511,-0.036176,-0.124638,-0.257575,0.253664,0.922835,-0.064027,-0.027299,-0.553581,-0.040768,-0.786496,0.019261,-0.040387,-0.038066,0.081956,0.015592,0.246283,-0.200229,0.14856,-0.460894,-0.730218,-0.283766,-0.636113,0.257105,-0.375424,0.499035,-0.047945,-0.247559,-0.071975,0.221389,-0.02037,-0.150388,-0.19957,-0.450162,-0.168958,-0.640107,-0.065225,-0.266998,-0.310535,-0.150035,-0.106193,-0.054801,-0.535794,0.038405,-0.981746,-0.050977,-0.094991,0.075724,0.343141,-0.271124,-0.046742,-0.193473,-0.457779,0.073249,-0.767925,-0.035677,0.134269,-0.275097,-0.03587,0.194515,-0.274104,0.081704,-0.454939,-0.066815,-0.077094,-0.015503,0.335731,0.261761,-0.224925,-0.005713,0.104964,-0.077726,0.195024,-0.345745,0.277169,-0.217927,-0.591093,-0.009649,-0.153013,-0.041302,-0.10054,0.717461,0.48297,-0.300623,0.057754,-0.060904,-0.20324,0.878505,0.800957,0.62744,-0.025017,-0.195121,0.160414,-0.085936,-0.042744,-0.066523,-0.545724,0.404668,0.076802,0.109826,0.233867,-0.17363,-0.219452,0.559107,-0.284327,-0.497281,-0.134217,-0.099755,-0.19277,-0.314261,0.488004,-0.350874,-0.438713,-0.035862,-0.026019,-0.874895,-0.404857,0.156338,-0.128915,0.149047,-0.280043,0.207348,0.301196,0.329675,0.205467,0.122315,0.258858,0.175487,0.587998,-0.496376,-0.619269,0.421647,-0.049253,0.058416,0.041473,0.107508,0.363949,0.019917,-0.122247,0.621536,-0.223619,-0.219628,-0.368382,0.44082,0.447226,0.237856,0.289548,-0.128459,0.316152,0.309546,0.771766,-0.393465,-0.201567,-0.179468,0.093792,-1.265691,0.106457,-0.204537,-0.981999,-0.288141,0.026055,-0.653165,0.663082,-0.480028,0.518609,-0.247885,2.005018,-0.716127,2
